bin_id,timestamp,fill_percent,weight_kg,day_of_week,day_of_month,rain,holiday,nearby_event,population_density,rate_of_fill,last_collection_time,overflow_incident
BIN_010,2025-07-24,87.83,24.63,3,24,1,0,1,medium,10.79,2025-07-14,0
BIN_011,2025-07-24,10.92,4.23,3,24,1,0,1,low,4.02,2025-07-23,0
BIN_012,2025-07-24,67.45,22.96,3,24,1,0,1,low,3.15,2025-07-16,0
BIN_013,2025-07-24,28.3,7.33,3,24,1,0,1,high,13.27,2025-07-22,0
BIN_014,2025-07-24,9.93,4.33,3,24,1,0,1,medium,10.35,2025-07-24,1
BIN_015,2025-07-24,31.79,8.75,3,24,1,0,1,high,19.82,2025-07-22,0
BIN_016,2025-07-24,6.19,1.96,3,24,1,0,1,high,12.24,2025-07-24,1
BIN_017,2025-07-24,17.3,5.76,3,24,1,0,1,medium,7.01,2025-07-22,0
BIN_018,2025-07-24,75.74,16.43,3,24,1,0,1,high,17.0,2025-07-17,0
BIN_019,2025-07-24,61.85,17.99,3,24,1,0,1,medium,12.09,2025-07-16,0
BIN_020,2025-07-24,45.12,9.75,3,24,1,0,1,high,17.81,2025-07-20,0
BIN_001,2025-07-25,90.95,40.51,4,25,0,0,0,low,2.58,2025-07-12,0
BIN_002,2025-07-25,55.0,19.39,4,25,0,0,0,low,3.8,2025-07-19,0
BIN_003,2025-07-25,20.28,5.07,4,25,0,0,0,medium,6.15,2025-07-24,0
BIN_004,2025-07-25,39.42,17.3,4,25,0,0,0,low,2.41,2025-07-20,0
BIN_005,2025-07-25,29.76,14.08,4,25,0,0,0,medium,5.66,2025-07-23,0
BIN_006,2025-07-25,72.02,22.14,4,25,0,0,0,high,10.08,2025-07-16,0
BIN_007,2025-07-25,24.99,5.69,4,25,0,0,0,medium,7.0,2025-07-24,0
BIN_008,2025-07-25,82.25,29.63,4,25,0,0,0,medium,4.87,2025-07-14,0
BIN_009,2025-07-25,85.51,38.06,4,25,0,0,0,high,9.69,2025-07-15,0
BIN_010,2025-07-25,91.33,27.25,4,25,0,0,0,low,3.5,2025-07-14,0
BIN_011,2025-07-25,19.74,8.64,4,25,0,0,0,high,8.82,2025-07-23,0
BIN_012,2025-07-25,72.99,32.21,4,25,0,0,0,medium,5.55,2025-07-16,0
BIN_013,2025-07-25,39.57,14.66,4,25,0,0,0,high,11.28,2025-07-22,0
BIN_014,2025-07-25,21.27,6.75,4,25,0,0,0,high,11.34,2025-07-24,0
BIN_015,2025-07-25,34.29,14.44,4,25,0,0,0,low,2.51,2025-07-22,0
BIN_016,2025-07-25,12.13,5.95,4,25,0,0,0,medium,5.94,2025-07-24,0
BIN_017,2025-07-25,22.41,8.68,4,25,0,0,0,medium,5.11,2025-07-22,0
BIN_018,2025-07-25,79.35,31.26,4,25,0,0,0,low,3.61,2025-07-17,0
BIN_019,2025-07-25,71.96,14.51,4,25,0,0,0,high,10.11,2025-07-16,0
BIN_020,2025-07-25,51.55,15.43,4,25,0,0,0,medium,6.43,2025-07-20,0
BIN_001,2025-07-26,95.3,40.32,5,26,0,0,0,medium,4.34,2025-07-12,0
BIN_002,2025-07-26,64.12,30.35,5,26,0,0,0,high,9.12,2025-07-19,0
BIN_003,2025-07-26,25.45,10.21,5,26,0,0,0,medium,5.17,2025-07-24,0
BIN_004,2025-07-26,42.2,15.93,5,26,0,0,0,low,2.78,2025-07-20,0
BIN_005,2025-07-26,33.94,8.53,5,26,0,0,0,medium,4.18,2025-07-23,0
BIN_006,2025-07-26,75.7,35.78,5,26,0,0,0,low,3.68,2025-07-16,0
BIN_007,2025-07-26,28.23,9.46,5,26,0,0,0,low,3.24,2025-07-24,0
BIN_008,2025-07-26,87.64,22.39,5,26,0,0,0,medium,5.38,2025-07-14,0
BIN_009,2025-07-26,88.94,30.7,5,26,0,0,0,low,3.43,2025-07-15,0
BIN_010,2025-07-26,96.18,26.0,5,26,0,0,0,medium,4.85,2025-07-14,0
BIN_011,2025-07-26,22.47,9.98,5,26,0,0,0,low,2.73,2025-07-23,0
BIN_012,2025-07-26,75.06,36.65,5,26,0,0,0,low,2.07,2025-07-16,0
BIN_013,2025-07-26,47.56,18.17,5,26,0,0,0,high,7.99,2025-07-22,0
BIN_014,2025-07-26,29.31,10.19,5,26,0,0,0,high,8.04,2025-07-24,0
BIN_015,2025-07-26,41.61,10.15,5,26,0,0,0,high,7.31,2025-07-22,0
BIN_016,2025-07-26,14.54,6.9,5,26,0,0,0,low,2.41,2025-07-24,0
BIN_017,2025-07-26,27.08,10.92,5,26,0,0,0,medium,4.67,2025-07-22,0
BIN_018,2025-07-26,88.88,41.84,5,26,0,0,0,high,9.53,2025-07-17,0
BIN_019,2025-07-26,77.96,22.2,5,26,0,0,0,medium,6.0,2025-07-16,0
BIN_020,2025-07-26,54.41,27.06,5,26,0,0,0,low,2.87,2025-07-20,0
BIN_001,2025-07-27,9.77,3.01,6,27,0,0,0,high,9.38,2025-07-27,1
BIN_002,2025-07-27,70.21,18.3,6,27,0,0,0,medium,6.08,2025-07-19,0
BIN_003,2025-07-27,35.96,13.81,6,27,0,0,0,high,10.51,2025-07-24,0
BIN_004,2025-07-27,46.53,13.12,6,27,0,0,0,medium,4.33,2025-07-20,0
BIN_005,2025-07-27,40.25,18.8,6,27,0,0,0,medium,6.32,2025-07-23,0
BIN_006,2025-07-27,86.2,19.58,6,27,0,0,0,high,10.51,2025-07-16,0
BIN_007,2025-07-27,30.5,8.64,6,27,0,0,0,low,2.27,2025-07-24,0
BIN_008,2025-07-27,92.18,36.79,6,27,0,0,0,medium,4.54,2025-07-14,0
BIN_009,2025-07-27,94.69,46.22,6,27,0,0,0,medium,5.76,2025-07-15,0
BIN_010,2025-07-27,15.04,6.67,6,27,0,0,0,medium,6.55,2025-07-27,1
BIN_011,2025-07-27,27.88,11.55,6,27,0,0,0,medium,5.41,2025-07-23,0
BIN_012,2025-07-27,80.95,22.71,6,27,0,0,0,medium,5.89,2025-07-16,0
BIN_013,2025-07-27,53.83,14.87,6,27,0,0,0,medium,6.27,2025-07-22,0
BIN_014,2025-07-27,34.0,10.82,6,27,0,0,0,medium,4.69,2025-07-24,0
BIN_015,2025-07-27,45.14,19.63,6,27,0,0,0,low,3.53,2025-07-22,0
BIN_016,2025-07-27,22.61,11.26,6,27,0,0,0,high,8.08,2025-07-24,0
BIN_017,2025-07-27,35.68,9.21,6,27,0,0,0,high,8.6,2025-07-22,0
BIN_018,2025-07-27,93.76,25.24,6,27,0,0,0,medium,4.89,2025-07-17,0
BIN_019,2025-07-27,84.1,36.96,6,27,0,0,0,medium,6.14,2025-07-16,0
BIN_020,2025-07-27,56.83,13.12,6,27,0,0,0,low,2.42,2025-07-20,0
BIN_001,2025-07-28,16.74,6.23,0,28,0,0,0,medium,6.97,2025-07-27,0
BIN_002,2025-07-28,80.38,27.67,0,28,0,0,0,high,10.17,2025-07-19,0
BIN_003,2025-07-28,47.06,18.66,0,28,0,0,0,high,11.09,2025-07-24,0
BIN_004,2025-07-28,50.13,24.96,0,28,0,0,0,low,3.59,2025-07-20,0
BIN_005,2025-07-28,46.68,21.56,0,28,0,0,0,medium,6.42,2025-07-23,0
BIN_006,2025-07-28,91.05,44.07,0,28,0,0,0,medium,4.84,2025-07-16,0
BIN_007,2025-07-28,42.12,19.15,0,28,0,0,0,high,11.62,2025-07-24,0
BIN_008,2025-07-28,97.05,36.97,0,28,0,0,0,medium,4.87,2025-07-14,0
BIN_009,2025-07-28,99.98,48.43,0,28,0,0,0,medium,5.29,2025-07-15,0
BIN_010,2025-07-28,25.37,6.86,0,28,0,0,0,high,10.33,2025-07-27,0
BIN_011,2025-07-28,36.25,11.86,0,28,0,0,0,high,8.37,2025-07-23,0
BIN_012,2025-07-28,85.27,37.0,0,28,0,0,0,medium,4.32,2025-07-16,0
BIN_013,2025-07-28,59.12,23.99,0,28,0,0,0,medium,5.29,2025-07-22,0
BIN_014,2025-07-28,37.94,12.82,0,28,0,0,0,low,3.94,2025-07-24,0
BIN_015,2025-07-28,49.37,15.54,0,28,0,0,0,medium,4.23,2025-07-22,0
BIN_016,2025-07-28,26.86,9.84,0,28,0,0,0,medium,4.25,2025-07-24,0
BIN_017,2025-07-28,44.67,20.6,0,28,0,0,0,high,8.99,2025-07-22,0
BIN_018,2025-07-28,99.65,31.84,0,28,0,0,0,medium,5.89,2025-07-17,0
BIN_019,2025-07-28,86.29,32.58,0,28,0,0,0,low,2.19,2025-07-16,0
BIN_020,2025-07-28,59.29,15.01,0,28,0,0,0,low,2.46,2025-07-20,0
BIN_001,2025-07-29,20.52,10.06,1,29,0,0,0,low,3.78,2025-07-27,0
BIN_002,2025-07-29,83.77,29.58,1,29,0,0,0,low,3.39,2025-07-19,0
BIN_003,2025-07-29,52.86,26.16,1,29,0,0,0,medium,5.8,2025-07-24,0
BIN_004,2025-07-29,58.4,17.81,1,29,0,0,0,high,8.28,2025-07-20,0
BIN_005,2025-07-29,50.65,13.15,1,29,0,0,0,low,3.97,2025-07-23,0
BIN_006,2025-07-29,93.54,34.77,1,29,0,0,0,low,2.49,2025-07-16,0
BIN_007,2025-07-29,53.7,23.14,1,29,0,0,0,high,11.57,2025-07-24,0
BIN_008,2025-07-29,5.69,2.13,1,29,0,0,0,low,3.47,2025-07-29,1
BIN_009,2025-07-29,13.61,4.29,1,29,0,0,0,high,8.77,2025-07-29,1
BIN_010,2025-07-29,31.63,10.45,1,29,0,0,0,medium,6.26,2025-07-27,0
BIN_011,2025-07-29,42.3,20.57,1,29,0,0,0,medium,6.05,2025-07-23,0
BIN_012,2025-07-29,94.31,41.36,1,29,0,0,0,high,9.05,2025-07-16,0
BIN_013,2025-07-29,61.94,19.43,1,29,0,0,0,low,2.82,2025-07-22,0
BIN_014,2025-07-29,43.68,16.43,1,29,0,0,0,medium,5.74,2025-07-24,0
BIN_015,2025-07-29,54.02,18.95,1,29,0,0,0,medium,4.66,2025-07-22,0
BIN_016,2025-07-29,37.84,8.3,1,29,0,0,0,high,10.98,2025-07-24,0
BIN_017,2025-07-29,51.99,24.35,1,29,0,0,0,high,7.32,2025-07-22,0
BIN_018,2025-07-29,16.8,4.93,1,29,0,0,0,high,7.08,2025-07-29,1
BIN_019,2025-07-29,92.44,38.59,1,29,0,0,0,medium,6.15,2025-07-16,0
BIN_020,2025-07-29,69.54,24.69,1,29,0,0,0,high,10.25,2025-07-20,0
BIN_001,2025-07-30,33.55,7.4,2,30,0,0,1,high,13.03,2025-07-27,0
BIN_002,2025-07-30,90.91,44.6,2,30,0,0,1,medium,7.14,2025-07-19,0
BIN_003,2025-07-30,64.42,22.69,2,30,0,0,1,high,11.56,2025-07-24,0
BIN_004,2025-07-30,68.69,24.6,2,30,0,0,1,medium,10.28,2025-07-20,0
BIN_005,2025-07-30,56.21,22.75,2,30,0,0,1,low,5.56,2025-07-23,0
BIN_006,2025-07-30,19.43,8.75,2,30,0,0,1,medium,7.25,2025-07-30,1
BIN_007,2025-07-30,56.77,16.7,2,30,0,0,1,low,3.07,2025-07-24,0
BIN_008,2025-07-30,18.02,8.57,2,30,0,0,1,high,12.33,2025-07-29,0
BIN_009,2025-07-30,21.2,8.52,2,30,0,0,1,medium,7.59,2025-07-29,0
BIN_010,2025-07-30,40.98,10.68,2,30,0,0,1,medium,9.35,2025-07-27,0
BIN_011,2025-07-30,49.39,19.81,2,30,0,0,1,medium,7.09,2025-07-23,0
BIN_012,2025-07-30,16.66,5.59,2,30,0,0,1,medium,6.43,2025-07-30,1
BIN_013,2025-07-30,79.45,19.81,2,30,0,0,1,high,17.51,2025-07-22,0
BIN_014,2025-07-30,51.3,13.15,2,30,0,0,1,medium,7.62,2025-07-24,0
BIN_015,2025-07-30,67.85,25.73,2,30,0,0,1,high,13.83,2025-07-22,0
BIN_016,2025-07-30,42.25,18.46,2,30,0,0,1,low,4.41,2025-07-24,0
BIN_017,2025-07-30,56.34,12.95,2,30,0,0,1,low,4.36,2025-07-22,0
BIN_018,2025-07-30,23.11,6.61,2,30,0,0,1,medium,6.31,2025-07-29,0
BIN_019,2025-07-30,95.97,32.64,2,30,0,0,1,low,3.54,2025-07-16,0
BIN_020,2025-07-30,73.03,19.82,2,30,0,0,1,low,3.49,2025-07-20,0
BIN_001,2025-07-31,36.49,11.02,3,31,0,0,0,low,2.94,2025-07-27,0
BIN_002,2025-07-31,93.28,23.52,3,31,0,0,0,low,2.37,2025-07-19,0
BIN_003,2025-07-31,67.45,19.25,3,31,0,0,0,low,3.03,2025-07-24,0
BIN_004,2025-07-31,71.06,28.1,3,31,0,0,0,low,2.37,2025-07-20,0
BIN_005,2025-07-31,66.55,24.72,3,31,0,0,0,high,10.34,2025-07-23,0
BIN_006,2025-07-31,27.54,8.94,3,31,0,0,0,high,8.11,2025-07-30,0
BIN_007,2025-07-31,61.71,23.45,3,31,0,0,0,medium,4.94,2025-07-24,0
BIN_008,2025-07-31,29.37,14.17,3,31,0,0,0,high,11.35,2025-07-29,0
BIN_009,2025-07-31,26.65,12.39,3,31,0,0,0,medium,5.46,2025-07-29,0
BIN_010,2025-07-31,51.17,24.87,3,31,0,0,0,high,10.19,2025-07-27,0
BIN_011,2025-07-31,59.12,28.78,3,31,0,0,0,high,9.73,2025-07-23,0
BIN_012,2025-07-31,24.48,10.5,3,31,0,0,0,high,7.82,2025-07-30,0
BIN_013,2025-07-31,84.84,38.81,3,31,0,0,0,medium,5.4,2025-07-22,0
BIN_014,2025-07-31,57.31,17.45,3,31,0,0,0,medium,6.01,2025-07-24,0
BIN_015,2025-07-31,70.3,26.65,3,31,0,0,0,low,2.45,2025-07-22,0
BIN_016,2025-07-31,45.48,16.41,3,31,0,0,0,low,3.23,2025-07-24,0
BIN_017,2025-07-31,62.82,19.36,3,31,0,0,0,medium,6.48,2025-07-22,0
BIN_018,2025-07-31,28.37,10.61,3,31,0,0,0,medium,5.26,2025-07-29,0
BIN_019,2025-07-31,9.09,4.52,3,31,0,0,0,medium,4.75,2025-07-31,1
BIN_020,2025-07-31,78.22,20.95,3,31,0,0,0,medium,5.19,2025-07-20,0
BIN_001,2025-08-01,41.48,19.51,4,1,1,0,0,low,4.99,2025-07-27,0
BIN_002,2025-08-01,97.79,42.19,4,1,1,0,0,low,4.51,2025-07-19,0
BIN_003,2025-08-01,70.25,19.51,4,1,1,0,0,low,2.8,2025-07-24,0
BIN_004,2025-08-01,79.16,22.23,4,1,1,0,0,high,8.11,2025-07-20,0
BIN_005,2025-08-01,77.96,21.17,4,1,1,0,0,high,11.42,2025-07-23,0
BIN_006,2025-08-01,32.79,15.95,4,1,1,0,0,medium,5.25,2025-07-30,0
BIN_007,2025-08-01,64.44,31.07,4,1,1,0,0,low,2.74,2025-07-24,0
BIN_008,2025-08-01,32.55,15.44,4,1,1,0,0,low,3.18,2025-07-29,0
BIN_009,2025-08-01,36.86,12.95,4,1,1,0,0,high,10.2,2025-07-29,0
BIN_010,2025-08-01,60.04,25.42,4,1,1,0,0,high,8.87,2025-07-27,0
BIN_011,2025-08-01,64.48,31.63,4,1,1,0,0,medium,5.36,2025-07-23,0
BIN_012,2025-08-01,30.57,7.94,4,1,1,0,0,high,6.09,2025-07-30,0
BIN_013,2025-08-01,89.78,43.34,4,1,1,0,0,medium,4.94,2025-07-22,0
BIN_014,2025-08-01,69.81,29.44,4,1,1,0,0,high,12.5,2025-07-24,0
BIN_015,2025-08-01,72.85,31.77,4,1,1,0,0,low,2.55,2025-07-22,0
BIN_016,2025-08-01,54.18,11.99,4,1,1,0,0,high,8.7,2025-07-24,0
BIN_017,2025-08-01,76.68,16.45,4,1,1,0,0,high,13.86,2025-07-22,0
BIN_018,2025-08-01,31.48,15.28,4,1,1,0,0,low,3.11,2025-07-29,0
BIN_019,2025-08-01,17.25,7.96,4,1,1,0,0,high,8.17,2025-07-31,0
BIN_020,2025-08-01,82.18,16.74,4,1,1,0,0,low,3.96,2025-07-20,0
BIN_001,2025-08-02,45.78,20.73,5,2,1,0,0,low,4.3,2025-07-27,0
BIN_002,2025-08-02,9.23,3.6,5,2,1,0,0,low,2.83,2025-08-02,1
BIN_003,2025-08-02,74.18,29.11,5,2,1,0,0,low,3.93,2025-07-24,0
BIN_004,2025-08-02,82.2,29.62,5,2,1,0,0,low,3.03,2025-07-20,0
BIN_005,2025-08-02,83.54,30.26,5,2,1,0,0,medium,5.58,2025-07-23,0
BIN_006,2025-08-02,34.56,11.78,5,2,1,0,0,low,1.77,2025-07-30,0
BIN_007,2025-08-02,76.16,30.8,5,2,1,0,0,high,11.72,2025-07-24,0
BIN_008,2025-08-02,36.4,10.41,5,2,1,0,0,low,3.85,2025-07-29,0
BIN_009,2025-08-02,39.21,8.63,5,2,1,0,0,low,2.35,2025-07-29,0
BIN_010,2025-08-02,68.2,28.14,5,2,1,0,0,high,8.16,2025-07-27,0
BIN_011,2025-08-02,76.74,36.92,5,2,1,0,0,high,12.26,2025-07-23,0
BIN_012,2025-08-02,33.5,13.26,5,2,1,0,0,low,2.93,2025-07-30,0
BIN_013,2025-08-02,94.36,19.97,5,2,1,0,0,medium,4.58,2025-07-22,0
BIN_014,2025-08-02,76.27,16.21,5,2,1,0,0,medium,6.46,2025-07-24,0
BIN_015,2025-08-02,83.2,18.38,5,2,1,0,0,high,10.35,2025-07-22,0
BIN_016,2025-08-02,63.97,25.71,5,2,1,0,0,high,9.79,2025-07-24,0
BIN_017,2025-08-02,78.88,39.38,5,2,1,0,0,low,2.2,2025-07-22,0
BIN_018,2025-08-02,36.95,11.03,5,2,1,0,0,medium,5.47,2025-07-29,0
BIN_019,2025-08-02,25.62,10.25,5,2,1,0,0,medium,8.37,2025-07-31,0
BIN_020,2025-08-02,88.11,41.89,5,2,1,0,0,medium,5.93,2025-07-20,0
BIN_001,2025-08-03,51.0,15.79,6,3,0,1,0,medium,5.21,2025-07-27,0
BIN_002,2025-08-03,11.88,2.92,6,3,0,1,0,low,2.65,2025-08-02,0
BIN_003,2025-08-03,79.67,33.37,6,3,0,1,0,medium,5.5,2025-07-24,0
BIN_004,2025-08-03,86.36,20.38,6,3,0,1,0,low,4.16,2025-07-20,0
BIN_005,2025-08-03,87.86,26.19,6,3,0,1,0,low,4.32,2025-07-23,0
BIN_006,2025-08-03,46.35,9.97,6,3,0,1,0,high,11.79,2025-07-30,0
BIN_007,2025-08-03,85.61,33.62,6,3,0,1,0,high,9.45,2025-07-24,0
BIN_008,2025-08-03,42.27,20.64,6,3,0,1,0,medium,5.87,2025-07-29,0
BIN_009,2025-08-03,47.96,23.22,6,3,0,1,0,high,8.75,2025-07-29,0
BIN_010,2025-08-03,81.88,18.36,6,3,0,1,0,high,13.68,2025-07-27,0
BIN_011,2025-08-03,81.49,19.77,6,3,0,1,0,low,4.75,2025-07-23,0
BIN_012,2025-08-03,37.35,17.37,6,3,0,1,0,low,3.85,2025-07-30,0
BIN_013,2025-08-03,12.27,2.94,6,3,0,1,0,high,9.29,2025-08-03,1
BIN_014,2025-08-03,84.25,31.02,6,3,0,1,0,medium,7.98,2025-07-24,0
BIN_015,2025-08-03,95.21,44.8,6,3,0,1,0,high,12.01,2025-07-22,0
BIN_016,2025-08-03,67.72,17.7,6,3,0,1,0,low,3.75,2025-07-24,0
BIN_017,2025-08-03,82.75,40.69,6,3,0,1,0,low,3.87,2025-07-22,0
BIN_018,2025-08-03,48.71,18.32,6,3,0,1,0,high,11.76,2025-07-29,0
BIN_019,2025-08-03,32.58,14.24,6,3,0,1,0,medium,6.96,2025-07-31,0
BIN_020,2025-08-03,90.56,37.09,6,3,0,1,0,low,2.45,2025-07-20,0
BIN_001,2025-08-04,57.06,19.19,0,4,0,0,0,medium,6.06,2025-07-27,0
BIN_002,2025-08-04,22.19,6.47,0,4,0,0,0,high,10.31,2025-08-02,0
BIN_003,2025-08-04,84.3,30.72,0,4,0,0,0,medium,4.63,2025-07-24,0
BIN_004,2025-08-04,89.47,41.77,0,4,0,0,0,low,3.11,2025-07-20,0
BIN_005,2025-08-04,92.7,23.24,0,4,0,0,0,medium,4.84,2025-07-23,0
BIN_006,2025-08-04,53.88,19.79,0,4,0,0,0,high,7.53,2025-07-30,0
BIN_007,2025-08-04,96.69,42.45,0,4,0,0,0,high,11.08,2025-07-24,0
BIN_008,2025-08-04,47.82,17.0,0,4,0,0,0,medium,5.55,2025-07-29,0
BIN_009,2025-08-04,54.14,21.37,0,4,0,0,0,medium,6.18,2025-07-29,0
BIN_010,2025-08-04,84.67,41.58,0,4,0,0,0,low,2.79,2025-07-27,0
BIN_011,2025-08-04,86.3,21.98,0,4,0,0,0,medium,4.81,2025-07-23,0
BIN_012,2025-08-04,41.96,16.65,0,4,0,0,0,medium,4.61,2025-07-30,0
BIN_013,2025-08-04,16.82,6.28,0,4,0,0,0,medium,4.55,2025-08-03,0
BIN_014,2025-08-04,86.8,19.51,0,4,0,0,0,low,2.55,2025-07-24,0
BIN_015,2025-08-04,12.68,5.91,0,4,0,0,0,high,8.91,2025-08-04,1
BIN_016,2025-08-04,78.81,23.48,0,4,0,0,0,high,11.09,2025-07-24,0
BIN_017,2025-08-04,88.69,40.17,0,4,0,0,0,medium,5.94,2025-07-22,0
BIN_018,2025-08-04,60.45,29.66,0,4,0,0,0,high,11.74,2025-07-29,0
BIN_019,2025-08-04,42.85,10.88,0,4,0,0,0,high,10.27,2025-07-31,0
BIN_020,2025-08-04,97.25,23.96,0,4,0,0,0,medium,6.69,2025-07-20,0
BIN_001,2025-08-05,62.27,20.99,1,5,0,0,1,low,5.22,2025-07-27,0
BIN_002,2025-08-05,31.53,7.89,1,5,0,0,1,medium,9.35,2025-08-02,0
BIN_003,2025-08-05,19.91,6.79,1,5,0,0,1,high,15.75,2025-08-05,1
BIN_004,2025-08-05,17.61,7.96,1,5,0,0,1,high,11.9,2025-08-05,1
BIN_005,2025-08-05,96.65,38.4,1,5,0,0,1,low,3.95,2025-07-23,0
BIN_006,2025-08-05,66.84,25.33,1,5,0,0,1,high,12.95,2025-07-30,0
BIN_007,2025-08-05,18.89,8.16,1,5,0,0,1,high,10.64,2025-08-05,1
BIN_008,2025-08-05,54.28,23.37,1,5,0,0,1,medium,6.46,2025-07-29,0
BIN_009,2025-08-05,61.32,17.16,1,5,0,0,1,medium,7.18,2025-07-29,0
BIN_010,2025-08-05,92.24,43.14,1,5,0,0,1,medium,7.57,2025-07-27,0
BIN_011,2025-08-05,92.9,44.27,1,5,0,0,1,medium,6.61,2025-07-23,0
BIN_012,2025-08-05,45.77,18.48,1,5,0,0,1,low,3.8,2025-07-30,0
BIN_013,2025-08-05,20.03,6.79,1,5,0,0,1,low,3.21,2025-08-03,0
BIN_014,2025-08-05,8.63,3.06,1,5,0,0,1,high,17.81,2025-08-05,1
BIN_015,2025-08-05,20.05,9.85,1,5,0,0,1,medium,7.37,2025-08-04,0
BIN_016,2025-08-05,96.09,23.97,1,5,0,0,1,high,17.28,2025-07-24,0
BIN_017,2025-08-05,99.79,38.59,1,5,0,0,1,high,11.1,2025-07-22,0
BIN_018,2025-08-05,64.6,18.73,1,5,0,0,1,low,4.15,2025-07-29,0
BIN_019,2025-08-05,57.38,22.3,1,5,0,0,1,high,14.53,2025-07-31,0
BIN_020,2025-08-05,15.91,5.53,1,5,0,0,1,high,13.74,2025-08-05,1
BIN_001,2025-08-06,71.69,21.47,2,6,0,0,1,medium,9.41,2025-07-27,0
BIN_002,2025-08-06,46.85,17.4,2,6,0,0,1,high,15.31,2025-08-02,0
BIN_003,2025-08-06,28.32,13.38,2,6,0,0,1,medium,8.42,2025-08-05,0
BIN_004,2025-08-06,34.55,9.97,2,6,0,0,1,high,16.94,2025-08-05,0
BIN_005,2025-08-06,12.9,4.68,2,6,0,0,1,high,15.3,2025-08-06,1
BIN_006,2025-08-06,80.62,39.1,2,6,0,0,1,high,13.78,2025-07-30,0
BIN_007,2025-08-06,26.91,6.87,2,6,0,0,1,medium,8.03,2025-08-05,0
BIN_008,2025-08-06,62.97,13.46,2,6,0,0,1,medium,8.69,2025-07-29,0
BIN_009,2025-08-06,68.28,17.79,2,6,0,0,1,medium,6.96,2025-07-29,0
BIN_010,2025-08-06,95.57,42.26,2,6,0,0,1,low,3.33,2025-07-27,0
BIN_011,2025-08-06,11.16,3.3,2,6,0,0,1,high,12.94,2025-08-06,1
BIN_012,2025-08-06,53.05,21.03,2,6,0,0,1,medium,7.28,2025-07-30,0
BIN_013,2025-08-06,37.17,8.33,2,6,0,0,1,high,17.14,2025-08-03,0
BIN_014,2025-08-06,18.77,5.84,2,6,0,0,1,medium,10.15,2025-08-05,0
BIN_015,2025-08-06,24.76,8.76,2,6,0,0,1,low,4.7,2025-08-04,0
BIN_016,2025-08-06,8.7,3.83,2,6,0,0,1,medium,6.66,2025-08-06,1
BIN_017,2025-08-06,7.78,3.56,2,6,0,0,1,medium,8.2,2025-08-06,1
BIN_018,2025-08-06,78.5,24.86,2,6,0,0,1,high,13.9,2025-07-29,0
BIN_019,2025-08-06,63.47,16.22,2,6,0,0,1,medium,6.09,2025-07-31,0
BIN_020,2025-08-06,19.88,5.92,2,6,0,0,1,low,3.96,2025-08-05,0
BIN_001,2025-08-07,77.32,24.93,3,7,0,0,1,low,5.64,2025-07-27,0
BIN_002,2025-08-07,51.5,16.66,3,7,0,0,1,low,4.65,2025-08-02,0
BIN_003,2025-08-07,33.2,12.59,3,7,0,0,1,low,4.88,2025-08-05,0
BIN_004,2025-08-07,37.86,18.32,3,7,0,0,1,low,3.32,2025-08-05,0
BIN_005,2025-08-07,22.62,9.84,3,7,0,0,1,medium,9.71,2025-08-06,0
BIN_006,2025-08-07,85.53,36.2,3,7,0,0,1,low,4.92,2025-07-30,0
BIN_007,2025-08-07,36.05,14.91,3,7,0,0,1,medium,9.14,2025-08-05,0
BIN_008,2025-08-07,72.54,29.1,3,7,0,0,1,medium,9.57,2025-07-29,0
BIN_009,2025-08-07,73.95,30.48,3,7,0,0,1,low,5.67,2025-07-29,0
BIN_010,2025-08-07,11.27,5.48,3,7,0,0,1,low,4.74,2025-08-07,1
BIN_011,2025-08-07,15.29,5.42,3,7,0,0,1,low,4.13,2025-08-06,0
BIN_012,2025-08-07,68.27,25.38,3,7,0,0,1,high,15.22,2025-07-30,0
BIN_013,2025-08-07,43.99,18.84,3,7,0,0,1,medium,6.83,2025-08-03,0
BIN_014,2025-08-07,32.23,13.54,3,7,0,0,1,high,13.46,2025-08-05,0
BIN_015,2025-08-07,33.57,7.33,3,7,0,0,1,medium,8.81,2025-08-04,0
BIN_016,2025-08-07,23.41,5.65,3,7,0,0,1,high,14.7,2025-08-06,0
BIN_017,2025-08-07,23.61,9.42,3,7,0,0,1,high,15.84,2025-08-06,0
BIN_018,2025-08-07,89.45,37.56,3,7,0,0,1,high,10.95,2025-07-29,0
BIN_019,2025-08-07,72.68,36.15,3,7,0,0,1,medium,9.2,2025-07-31,0
BIN_020,2025-08-07,26.76,9.44,3,7,0,0,1,medium,6.88,2025-08-05,0
BIN_001,2025-08-08,80.03,20.73,4,8,0,0,0,low,2.71,2025-07-27,0
BIN_002,2025-08-08,61.4,20.73,4,8,0,0,0,high,9.9,2025-08-02,0
BIN_003,2025-08-08,37.59,17.98,4,8,0,0,0,medium,4.38,2025-08-05,0
BIN_004,2025-08-08,47.26,18.77,4,8,0,0,0,high,9.39,2025-08-05,0
BIN_005,2025-08-08,31.24,11.22,4,8,0,0,0,high,8.62,2025-08-06,0
BIN_006,2025-08-08,94.16,25.02,4,8,0,0,0,high,8.62,2025-07-30,0
BIN_007,2025-08-08,39.47,13.49,4,8,0,0,0,low,3.42,2025-08-05,0
BIN_008,2025-08-08,79.28,34.92,4,8,0,0,0,medium,6.74,2025-07-29,0
BIN_009,2025-08-08,80.8,18.33,4,8,0,0,0,medium,6.85,2025-07-29,0
